,asin,category,reviewerID,overall
407468,B0053B5RGI,Nintendo,AK207NSLU74PM,5.0
407480,B0053B5RGI,Nintendo,A2WFTTZEHJ0AQA,2.0
407486,B0053B5RGI,Nintendo,A2YD6L90QO4OSM,4.0
407490,B0053B5RGI,Nintendo,A616A2B09OPTA,5.0
407529,B0053B5RGI,Nintendo,A24E0EFNJMFII2,3.0
407532,B0053B5RGI,Nintendo,A2GA5V47G48176,5.0
407544,B0053B5RGI,Nintendo,AT97ZQDIV729A,5.0
407552,B0053B5RGI,Nintendo,A14E8WUM69EA4W,4.0
407557,B0053B5RGI,Nintendo,A1PEFBNGZD7AAC,5.0
407558,B0053B5RGI,Nintendo,AHJ49CNRRQZFT,5.0
407577,B0053B5RGI,Nintendo,AG7C3PYEUGRNP,2.0
407581,B0053B5RGI,Nintendo,AOJFJI3G7XUZT,5.0
407608,B0053B5RGI,Nintendo,A9BK7I4GJ9T9G,5.0
407621,B0053B5RGI,Nintendo,A3UGZL8C2KMYKS,5.0
407653,B0053B5RGI,Nintendo,A7HD7SGI1R937,5.0
407655,B0053B5RGI,Nintendo,A1VWX0NPENPNWR,5.0
407658,B0053B5RGI,Nintendo,A9VWXRS1PJHOY,5.0
407689,B0053B5RGI,Nintendo,A240LU7BL924VI,5.0
407691,B0053B5RGI,Nintendo,A3HQFDKM9SAZ9R,5.0
407720,B0053B5RGI,Nintendo,A38ZT0F5VUTOFV,5.0
407724,B0053B5RGI,Nintendo,A11548ZOIDAELN,5.0
407727,B0053B5RGI,Nintendo,A1ZRYQATVQGCPE,4.0
407735,B0053B5RGI,Nintendo,A1MHB1HRR6VPEH,1.0
407737,B0053B5RGI,Nintendo,A29QR1EDXHXL8C,5.0
407738,B0053B5RGI,Nintendo,AGP8SERVW9YSR,5.0
407745,B0053B5RGI,Nintendo,A23911N2NWO07A,5.0
407761,B0053B5RGI,Nintendo,A21ILMJT9DDCZX,5.0
407766,B0053B5RGI,Nintendo,AH8BG0Y3ODPZD,5.0
407781,B0053B5RGI,Nintendo,A2BAMSA51YSE0U,4.0
407789,B0053B5RGI,Nintendo,A34MF4QY53CAW3,5.0
407799,B0053B5RGI,Nintendo,A1R6LTV9DWNM61,5.0
407801,B0053B5RGI,Nintendo,A55TVW2SE2JXK,5.0
407818,B0053B5RGI,Nintendo,A6RPLBIWT5CXN,3.0
407819,B0053B5RGI,Nintendo,A35L2E8M7S59MQ,5.0
407823,B0053B5RGI,Nintendo,A30NTM1SJESK9C,3.0
407827,B0053B5RGI,Nintendo,A1WBE10OIBHI91,5.0
407832,B0053B5RGI,Nintendo,A1EA9Z5HIBFCG2,5.0
407846,B0053B5RGI,Nintendo,A1S319B6JZJXJ3,5.0
407850,B0053B5RGI,Nintendo,AW6COA7ZMQCS7,5.0
407863,B0053B5RGI,Nintendo,A2X3M5QDZRAUTG,5.0
409842,B0053BCMAC,Nintendo,ABSWT9Y9UUQ6W,5.0
409844,B0053BCMAC,Nintendo,A2XJ9VML35B5VP,4.0
409847,B0053BCMAC,Nintendo,A21VSLE2IALFOS,5.0
409849,B0053BCMAC,Nintendo,A1Z2HIKL8PRJFD,4.0
409851,B0053BCMAC,Nintendo,A1PM1DFWDL8IEA,5.0
409868,B0053BCMAC,Nintendo,A3I1KF122KRF60,5.0
409884,B0053BCMAC,Nintendo,A2A5VYB6647690,4.0
409888,B0053BCMAC,Nintendo,AIMT3E7BNFZNX,4.0
409889,B0053BCMAC,Nintendo,A3326IAIKL0C4T,5.0
409892,B0053BCMAC,Nintendo,A1GZDMNFHA1AR2,3.0
409894,B0053BCMAC,Nintendo,AOZIGABLW2DZ3,5.0
409902,B0053BCMAC,Nintendo,AQBOAWOPNTLMG,5.0
409939,B0053BCMAC,Nintendo,A1DPVIDVJQJ1D2,5.0
409942,B0053BCMAC,Nintendo,A1DDG2R80UWTPI,5.0
409949,B0053BCMAC,Nintendo,A2L3EPIGHENK8O,3.0
409955,B0053BCMAC,Nintendo,A2VF7R1ZSTI5J9,4.0
409960,B0053BCMAC,Nintendo,A2NLWLLF8V8MYH,2.0
409969,B0053BCMAC,Nintendo,A2P3GRO9Y60OG8,5.0
409972,B0053BCMAC,Nintendo,A47BGBYRJKCN2,4.0
409974,B0053BCMAC,Nintendo,A253BVD91JEURL,5.0
409984,B0053BCMAC,Nintendo,ACNV2LRSW001G,3.0
409992,B0053BCMAC,Nintendo,A1EAJX5PH6TLE3,4.0
409995,B0053BCMAC,Nintendo,A1EVV74UQYVKRY,4.0
409999,B0053BCMAC,Nintendo,A1MN87SEPCXY5H,5.0
410003,B0053BCMAC,Nintendo,A2HD7CADHEIJ5A,5.0
410005,B0053BCMAC,Nintendo,A22C4V6AXZ9PQO,5.0
410006,B0053BCMAC,Nintendo,A1W5A9VYCE2KFB,5.0
410007,B0053BCMAC,Nintendo,A9W055QLE6NZT,5.0
410015,B0053BCMAC,Nintendo,A5ALR94CTAZ83,5.0
410019,B0053BCMAC,Nintendo,A10UUYDN5NY2GB,5.0
410021,B0053BCMAC,Nintendo,AZIIM0UOCTSHV,4.0
410032,B0053BCMAC,Nintendo,A19D1D1ITU4XZI,4.0
410039,B0053BCMAC,Nintendo,A21B8AV7E3MPXE,4.0
410047,B0053BCMAC,Nintendo,A3V761GBN0OEAN,5.0
410078,B0053BCMAC,Nintendo,A3P4AINT6AFU9F,5.0
410079,B0053BCMAC,Nintendo,A3JMQJWWAHZ44P,4.0
410080,B0053BCMAC,Nintendo,A26RGQ7L9SFQS9,5.0
410081,B0053BCMAC,Nintendo,AYKOEZFVI4TGP,5.0
410083,B0053BCMAC,Nintendo,A9RHCOA781HWO,5.0
410090,B0053BCMAC,Nintendo,A1LP3NYDYTQ81V,5.0
410092,B0053BCMAC,Nintendo,AGIW4WE0JYMYW,3.0
410099,B0053BCMAC,Nintendo,A27OW0P38B28OP,2.0
410102,B0053BCMAC,Nintendo,A19DHRJSKYPIJS,3.0
410104,B0053BCMAC,Nintendo,A55TVW2SE2JXK,2.0
410106,B0053BCMAC,Nintendo,A1YKBSE9P3GDCA,1.0
410110,B0053BCMAC,Nintendo,ANMEIF5DAR1FV,4.0
410121,B0053BCMAC,Nintendo,A2YISI5ZDC06SC,5.0
422344,B005C2D2H4,PC,AWPUYDGJ436ZW,2.0
422346,B005C2D2H4,PC,AHNYRCBNPYS9P,3.0
422347,B005C2D2H4,PC,A2JZD09DKQ0SXI,5.0
422369,B005C2D2H4,PC,A3O6J730LUMUHY,5.0
422372,B005C2D2H4,PC,AVR6QV2J0DGO,4.0
422381,B005C2D2H4,PC,A3QB2VPGHT0SVC,5.0
422385,B005C2D2H4,PC,A3DTFTBRJ0MI9N,5.0
422399,B005C2D2H4,PC,A36FPEHND5CW5P,3.0
422409,B005C2D2H4,PC,A2FRY84P4VM7B5,5.0
422412,B005C2D2H4,PC,A2JM83X18KJOYC,5.0
422414,B005C2D2H4,PC,A2AU2OVD6VT49Z,4.0
422446,B005C2D2H4,PC,A3OGAFD507Q9GM,4.0
422450,B005C2D2H4,PC,A3R66N9FR8HMJ7,3.0
422451,B005C2D2H4,PC,A1QS0986XREJNE,5.0
422453,B005C2D2H4,PC,A1WGVOVABHFDF3,5.0
422458,B005C2D2H4,PC,A3S0BFBNL6UYU7,4.0
422461,B005C2D2H4,PC,A3QCK3IATSFPCA,2.0
422463,B005C2D2H4,PC,A1EV2I52HSUXQ2,3.0
422466,B005C2D2H4,PC,AOGY4TI9HUE9T,5.0
422469,B005C2D2H4,PC,A2AP0DPZ05UGLG,5.0
422471,B005C2D2H4,PC,A2HRIT3UZEQC5,4.0
422472,B005C2D2H4,PC,A24G6LB085YCMH,5.0
422477,B005C2D2H4,PC,A20DRRKAN5Z9Q,4.0
422478,B005C2D2H4,PC,A1WUW4WLCNT82Q,3.0
422485,B005C2D2H4,PC,A3MT6C7GPI8V7U,4.0
422489,B005C2D2H4,PC,A10F5F8M55Z4Q9,5.0
422493,B005C2D2H4,PC,A10AYT89XSCE46,2.0
422496,B005C2D2H4,PC,A2OUT79Q0FS69,3.0
422508,B005C2D2H4,PC,A281ZPIZMJY8XG,4.0
422517,B005C2D2H4,PC,A1LYN3ZK230TGE,5.0
422520,B005C2D2H4,PC,A2RYT444AJM21J,4.0
422522,B005C2D2H4,PC,A2S4ZOLI44MENH,5.0
422524,B005C2D2H4,PC,A32UOU6DA2LKRS,5.0
422541,B005C2D2H4,PC,A15PIAQT55GNCA,5.0
425172,B005EQE0YM,multi_support,A2QY0WD2JLWUKS,4.0
425214,B005EQE0YM,multi_support,AX4SYUZKG8TXZ,5.0
425216,B005EQE0YM,multi_support,AE27TZH8TMJFY,5.0
425223,B005EQE0YM,multi_support,AD49674EWA74I,5.0
425236,B005EQE0YM,multi_support,A3HSSRAEKLUCOP,5.0
425244,B005EQE0YM,multi_support,A2MXJWFW6P4XF4,5.0
425311,B005EQE0YM,multi_support,A19KUXIRH8Z448,2.0
425320,B005EQE0YM,multi_support,A3CSMTJZQSCFUL,5.0
425346,B005EQE0YM,multi_support,AN2SCJ9PDVBIK,5.0
425347,B005EQE0YM,multi_support,A1SMHVGBDUDMEY,5.0
425348,B005EQE0YM,multi_support,A31CB14G6QWEH,3.0
425358,B005EQE0YM,multi_support,A1MVH1P18MX2PR,4.0
425369,B005EQE0YM,multi_support,AFM65NU0UXIGP,5.0
425372,B005EQE0YM,multi_support,A2R39ZGM16HA96,5.0
425409,B005EQE0YM,multi_support,A1IAQOSPATLKWO,4.0
425410,B005EQE0YM,multi_support,A29QU3I73BX8LL,3.0
425438,B005EQE0YM,multi_support,A380V9SSWVB2CA,5.0
425454,B005EQE0YM,multi_support,A1UBBTVRSUV72N,5.0
425465,B005EQE0YM,multi_support,A1ZZ6I6N3W94P8,5.0
425468,B005EQE0YM,multi_support,A18TWHZ6J2JLW3,5.0
425494,B005EQE0YM,multi_support,A2ZIWTTWP4EP5T,5.0
425519,B005EQE0YM,multi_support,A2SEFTVOB9J8JY,5.0
425529,B005EQE0YM,multi_support,A2PK6JC8ZCP8F9,3.0
425531,B005EQE0YM,multi_support,A3LENMPBT31LJM,5.0
425548,B005EQE0YM,multi_support,AWN8Q7FYS4G09,5.0
425576,B005EQE0YM,multi_support,A3VMP9R43DCYUM,5.0
425613,B005EQE0YM,multi_support,A3SS042FJQJN39,3.0
425616,B005EQE0YM,multi_support,A3NQP17O7WPWRC,5.0
425671,B005EQE0YM,multi_support,A2W867M0FLJNHM,5.0
425677,B005EQE0YM,multi_support,A39Q1ONUR4P4H0,4.0
425691,B005EQE0YM,multi_support,A2T11CIQM88GME,5.0
425726,B005EQE0YM,multi_support,A1SQL0AN5ZLOZK,3.0
425780,B005EQE0YM,multi_support,A2AS1NVFVXGVU9,5.0
425785,B005EQE0YM,multi_support,AFLEIZY9LOV0N,5.0
425805,B005EQE0YM,multi_support,A1QS6WYA6YNBZS,5.0
425815,B005EQE0YM,multi_support,ANLQKGA7IOR8Y,2.0
425821,B005EQE0YM,multi_support,A25JOEPXHBMLOY,5.0
425827,B005EQE0YM,multi_support,AEYZM50QVZECI,5.0
425852,B005EQE0YM,multi_support,A2DIM0MGIWHXTY,1.0
425878,B005EQE0YM,multi_support,A3S3Z9TCO8QS4L,5.0
425879,B005EQE0YM,multi_support,A2WHH7AFGSBNOJ,5.0
425882,B005EQE0YM,multi_support,A1AFLWMXJDZAQ3,5.0
425891,B005EQE0YM,multi_support,AZRQZL1SIW0OJ,5.0
425904,B005EQE0YM,multi_support,A27Y7L04E3WWZS,5.0
425914,B005EQE0YM,multi_support,A2VRZBFBTQDZOC,5.0
425925,B005EQE0YM,multi_support,A3DHO701I0MKDP,4.0
425928,B005EQE0YM,multi_support,A5RHZLXOYGGUU,4.0
425939,B005EQE0YM,multi_support,A3RGLMSG9DQEU8,1.0
425958,B005EQE0YM,multi_support,A3JI1ELQKBH8SH,4.0
425971,B005EQE0YM,multi_support,A39BSJF0OP2K68,3.0
425973,B005EQE0YM,multi_support,A2X91A6HAICQ24,5.0
425974,B005EQE0YM,multi_support,A19NHOV4KJEBHF,5.0
425980,B005EQE0YM,multi_support,A1FD50DICTYSNZ,5.0
425984,B005EQE0YM,multi_support,A2O61OY3Y6VZKU,4.0
426007,B005EQE0YM,multi_support,A224LOZUTJTM3O,5.0
426031,B005EQE0YM,multi_support,A1Y9A4V9KBRELP,5.0
426037,B005EQE0YM,multi_support,A3THLN9AUYJY1G,3.0
426051,B005EQE0YM,multi_support,A2TJITGLAP0AIA,3.0
426074,B005EQE0YM,multi_support,AQAVEUDWDU4M7,4.0
426128,B005EQE0YM,multi_support,A2PCCN6J5BW2CY,5.0
426139,B005EQE0YM,multi_support,A2SIJCJMUO9N8Q,5.0
426192,B005EQE0YM,multi_support,A11VQ8NKBRNCAY,5.0
426218,B005EQE0YM,multi_support,A3JNUPN7KVOMQG,4.0
426236,B005EQE0YM,multi_support,A3QPV7H698C4DZ,4.0
426249,B005EQE0YM,multi_support,A3CO1P0AI9AEWR,5.0
426280,B005EQE0YM,multi_support,A1OXEISUU30W4,5.0
426285,B005EQE0YM,multi_support,A924HIXTFZ9NY,5.0
426302,B005EQE0YM,multi_support,AON235026ZSUF,4.0
426309,B005EQE0YM,multi_support,ABNMLQO8QICXD,5.0
426312,B005EQE0YM,multi_support,A2LKNZSX6YSMGD,5.0
426334,B005EQE0YM,multi_support,A343WSMKJORRXM,5.0
426335,B005EQE0YM,multi_support,A2MM30EFRMPL5Z,3.0
426361,B005EQE0YM,multi_support,AUXV4R9QCLINQ,5.0
426363,B005EQE0YM,multi_support,AMJEE733AFRL3,5.0
426414,B005EQE0YM,multi_support,A09760722OL5AUCCDU01E,5.0
426433,B005EQE0YM,multi_support,A21F826KDJP56J,5.0
426436,B005EQE0YM,multi_support,A2GY90IB56RBNC,3.0
426453,B005EQE0YM,multi_support,AW12F6FJ99WCV,5.0
426457,B005EQE0YM,multi_support,A3ILQW67FRF0JO,5.0
426497,B005EQE0YM,multi_support,ADAN8TKU7DHNY,5.0
426520,B005EQE0YM,multi_support,A3O0XMYA3WL0T6,5.0
426529,B005EQE0YM,multi_support,A34UCALOWJHDU2,2.0
426540,B005EQE0YM,multi_support,A3FLT882H8UZIS,2.0
426555,B005EQE0YM,multi_support,AC10KZPKDGCXI,5.0
426571,B005EQE0YM,multi_support,A35XTFTRDJEGQZ,1.0
426607,B005EQE0YM,multi_support,A2U0XH37W614G9,5.0
426619,B005EQE0YM,multi_support,AH1TEVXE0LLP9,5.0
426656,B005EQE0YM,multi_support,A20QKTX7FUQT3W,3.0
426665,B005EQE0YM,multi_support,A4W7MDY8358D8,2.0
426666,B005EQE0YM,multi_support,A3RTDPTZJ6SAOC,5.0
426675,B005EQE0YM,multi_support,A2F0XHAU5C4NEF,2.0
426676,B005EQE0YM,multi_support,A1EIVBM59RPPK9,5.0
426726,B005EQE0YM,multi_support,A3AZPAZXGOD4VL,5.0
426766,B005EQE0YM,multi_support,A16IT612FWPB1Y,5.0
426772,B005EQE0YM,multi_support,A3B8PMPYXL25YN,5.0
426776,B005EQE0YM,multi_support,AWLIA2WF36I5T,5.0
426782,B005EQE0YM,multi_support,A1FSB0ABKLVCPD,5.0
426795,B005EQE0YM,multi_support,AOJFJI3G7XUZT,5.0
426804,B005EQE0YM,multi_support,A2ZSAGZQZ4HTJN,2.0
426811,B005EQE0YM,multi_support,AMOG6CEKOYUI5,3.0
426845,B005EQE0YM,multi_support,A2P2R523TW0XQR,5.0
426861,B005EQE0YM,multi_support,ACG9VLB5JCN1D,5.0
426879,B005EQE0YM,multi_support,A2P4QIW2G6U8YZ,4.0
426898,B005EQE0YM,multi_support,A3SZ3TAYEFYMMG,5.0
426899,B005EQE0YM,multi_support,A2W7TP06GFQAZF,5.0
426915,B005EQE0YM,multi_support,A2LMXWKXX2YVZ5,4.0
426943,B005EQE0YM,multi_support,A29EBMHV63RP23,5.0
426947,B005EQE0YM,multi_support,A2MCRCK1V61FWQ,5.0
426951,B005EQE0YM,multi_support,AKLLR9TIH0QH0,5.0
426956,B005EQE0YM,multi_support,A31BPCBOF3C3N0,5.0
426967,B005EQE0YM,multi_support,A28MZN0SVLGEQY,3.0
426983,B005EQE0YM,multi_support,A16P57DDQJBAWG,5.0
426989,B005EQE0YM,multi_support,AXMI2L955OIYD,5.0
426998,B005EQE0YM,multi_support,A6TKEFFPMBZXE,5.0
427050,B005EQE0YM,multi_support,A17AK96XOSQ18T,4.0
427059,B005EQE0YM,multi_support,AV62333WQDAXR,5.0
427085,B005EQE0YM,multi_support,A3DX7UXJZUF8C4,5.0
427087,B005EQE0YM,multi_support,AJJQ188TFNITV,4.0
427088,B005EQE0YM,multi_support,A3R2VWP48AEKIC,5.0
427090,B005EQE0YM,multi_support,A3EXIM9H3PLDX9,5.0
427102,B005EQE0YM,multi_support,A1GTWRBJ2L7OND,4.0
427105,B005EQE0YM,multi_support,A6LBB2PZEDXIL,5.0
427125,B005EQE0YM,multi_support,AS65L3A9I2ES6,4.0
427159,B005EQE0YM,multi_support,A3RO45IUD915ST,5.0
427172,B005EQE0YM,multi_support,A3UA7AX1MI437Q,5.0
427188,B005EQE0YM,multi_support,AK5C76ZDEDTVH,5.0
427192,B005EQE0YM,multi_support,A15CN75IY33KG2,2.0
427211,B005EQE0YM,multi_support,A3GWUPK4XE4EPP,5.0
427225,B005EQE0YM,multi_support,A1R6LTV9DWNM61,4.0
427230,B005EQE0YM,multi_support,A1VZRJ5VFI29LL,2.0
427265,B005EQE0YM,multi_support,AE4YM2QHPW5MJ,5.0
427280,B005EQE0YM,multi_support,A1QVTN4ZWGLZNU,5.0
427281,B005EQE0YM,multi_support,A1WD4W1P8TAGZG,5.0
427298,B005EQE0YM,multi_support,A9KN4LYEB5KRV,5.0
427310,B005EQE0YM,multi_support,ADHQKNPEHLE17,5.0
427311,B005EQE0YM,multi_support,A1VVO43ES1Q03F,5.0
427317,B005EQE0YM,multi_support,A361T45CN776M5,5.0
427318,B005EQE0YM,multi_support,A3QE1OG763F1O2,4.0
427330,B005EQE0YM,multi_support,A1JO63CK8MVIBS,4.0
427333,B005EQE0YM,multi_support,A2HL2N0M48HEK1,5.0
427339,B005EQE0YM,multi_support,A3ML7B39EFTH0Z,5.0
427351,B005EQE0YM,multi_support,A19P1VXT8KELKZ,4.0
438243,B005TMG0IU,PC,A2LVFLPZ6EHQWR,2.0
438272,B005TMG0IU,PC,A3COXRUY6JPML5,2.0
438279,B005TMG0IU,PC,AK881IE9GTAC9,1.0
438284,B005TMG0IU,PC,A831AKU9Y5D2Y,4.0
438290,B005TMG0IU,PC,A2B3K4730H6CTB,5.0
446650,B006JEE05W,PC,A2PUMYLZYBYDTO,5.0
446658,B006JEE05W,PC,A3NK28P0BSBJY4,5.0
446660,B006JEE05W,PC,A20DRRKAN5Z9Q,5.0
446669,B006JEE05W,PC,AN7RTUKN58HDZ,1.0
449435,B006P5RW3M,PC,A32O98PFC3OP7K,5.0
449436,B006P5RW3M,PC,A1KWGHYT39PWI2,5.0
449440,B006P5RW3M,PC,A2UP7JGUMPRR41,5.0
449443,B006P5RW3M,PC,AH5103EVUMLL5,2.0
449445,B006P5RW3M,PC,AGXIND08WDJEO,5.0
449446,B006P5RW3M,PC,A26N27LJVQNVI1,5.0
449448,B006P5RW3M,PC,AFXTKAO0CB354,5.0
449458,B006P5RW3M,PC,A30PRAFRJW47KQ,5.0
449459,B006P5RW3M,PC,AFIYNGQDGK4TD,4.0
449460,B006P5RW3M,PC,A16Y2B2IS32YNK,5.0
449462,B006P5RW3M,PC,ANW6EGY12V5XS,5.0
449464,B006P5RW3M,PC,A2615K4AJSX078,5.0
449476,B006P5RW3M,PC,A2XAGOGJ6Y1F0C,1.0
449478,B006P5RW3M,PC,A332S4LHX5RLFN,3.0
449480,B006P5RW3M,PC,A16WKPOSEGQC3Y,5.0
449481,B006P5RW3M,PC,A8RGWWCC1PVMQ,5.0
449489,B006P5RW3M,PC,AYIUVSACHWU97,3.0
449491,B006P5RW3M,PC,A20SL74VUZSK2Y,1.0
449496,B006P5RW3M,PC,AXNWBX64EB6GL,4.0
449500,B006P5RW3M,PC,A2V27POJVB74WB,5.0
449502,B006P5RW3M,PC,A2YJ1K8M0KPHMF,4.0
449514,B006P5RW3M,PC,A3AVR5NYQULF7H,5.0
454375,B006WQR3OM,PC,A3AIBJ1EKW4AZ4,5.0
454388,B006WQR3OM,PC,A3CU4DST29YIFH,2.0
454401,B006WQR3OM,PC,A29ZFMPTGW8K5M,3.0
454424,B006WQR3OM,PC,A3O0VN4G5RICJV,5.0
454427,B006WQR3OM,PC,A3EJZJQCMRRFT2,4.0
454433,B006WQR3OM,PC,A3QNQQKJTL76H0,3.0
454440,B006WQR3OM,PC,A1CLGZV1YQWRH8,3.0
454441,B006WQR3OM,PC,A2JS2R4A7EC2SE,4.0
454442,B006WQR3OM,PC,A3AIPY438KNXUS,4.0
454448,B006WQR3OM,PC,A13LZ7X9X1REXX,4.0
454450,B006WQR3OM,PC,AFN50FW6QGP5N,4.0
454460,B006WQR3OM,PC,A186YH43OJ7OCT,5.0
454461,B006WQR3OM,PC,A38W8AXLQZYDLP,5.0
454494,B006WQR3OM,PC,A11IHV8N5A8IC7,5.0
454498,B006WQR3OM,PC,A182E36CMQ6JEA,5.0
454506,B006WQR3OM,PC,A36DWDSH2XWB31,5.0
454511,B006WQR3OM,PC,A2XTHQ9DKIUZXZ,5.0
454512,B006WQR3OM,PC,A103B6MQ5IF2BK,4.0
454539,B006WQR3OM,PC,APH0E6IAFAA5B,4.0
454554,B006WQR3OM,PC,AX1GYLCAS0LOV,5.0
454559,B006WQR3OM,PC,AX5O0OCTGKKPD,5.0
454564,B006WQR3OM,PC,A29YQB3OOTBHBF,5.0
454573,B006WQR3OM,PC,A3B9AK9W7ZD7T4,5.0
454575,B006WQR3OM,PC,A26ZPKWD7UIWZ8,5.0
454580,B006WQR3OM,PC,A11A9AVEM5EVU4,2.0
454581,B006WQR3OM,PC,A1EKIXRELV3GRU,4.0
454591,B006WQR3OM,PC,A3PL7GR58H579Q,5.0
454611,B006WQR3OM,PC,A3JSHAHVPYO0PX,2.0
454612,B006WQR3OM,PC,AARCIWB2NE5IB,2.0
454616,B006WQR3OM,PC,A2CACYNRZ337HQ,5.0
454625,B006WQR3OM,PC,A27DY4WKF2O0O1,5.0
454632,B006WQR3OM,PC,A2GWBFMQWOEBIR,5.0
454661,B006WQR3OM,PC,A3V6Z4RCDGRC44,5.0
454663,B006WQR3OM,PC,AI9K7IX2BUMJP,4.0
454664,B006WQR3OM,PC,A19U3RW5VR9U4Z,5.0
454679,B006WQR3OM,PC,A3R570ZSVKIDZD,5.0
454681,B006WQR3OM,PC,A25AYIS8J9K9RG,4.0
454710,B006WQR3OM,PC,A1DIWZ8SU39V18,4.0
454718,B006WQR3OM,PC,A1Q5MVTOJAZ441,5.0
454722,B006WQR3OM,PC,A2VDIDDCSHTNV4,5.0
454736,B006WQR3OM,PC,AL9DWZ3Y7JD5Q,4.0
454749,B006WQR3OM,PC,A4P8H4D2JRA0I,1.0
454754,B006WQR3OM,PC,A1DOWKRJHBZSH1,4.0
454755,B006WQR3OM,PC,A2IS19LB8E85II,5.0
454757,B006WQR3OM,PC,AB1CNQ3GH82G9,5.0
454762,B006WQR3OM,PC,A40V68Q5HCYLH,5.0
454781,B006WQR3OM,PC,A1F343XWE03F4S,4.0
454801,B006WQR3OM,PC,A2S4ZOLI44MENH,5.0
454808,B006WQR3OM,PC,A3CZ51PEAPD0KD,5.0
454811,B006WQR3OM,PC,A1UKSBU9MZBOQ4,4.0
454826,B006WQR3OM,PC,A2LNQQ1N2DZBUJ,5.0
454852,B006WQR3OM,PC,A129FGHUVH37KW,2.0
454854,B006WQR3OM,PC,A3GK8FW7056P1N,4.0
454855,B006WQR3OM,PC,A2Y149WJNDM7U9,2.0
454860,B006WQR3OM,PC,A1VVO43ES1Q03F,5.0
454861,B006WQR3OM,PC,A2LKE8Z1RHF3WI,5.0
454865,B006WQR3OM,PC,A3ABLYE1RHYQO1,5.0
454873,B006WQR3OM,PC,A1THV1E0ZBBRY,5.0
469795,B007FXFUFA,PC,A25VB20093B0YT,2.0
469796,B007FXFUFA,PC,A34BI5L4QSYGJR,4.0
469798,B007FXFUFA,PC,A23KZK7EEC93UT,5.0
469800,B007FXFUFA,PC,A3KF80JNA9PGYG,5.0
474981,B007SRM5U6,PlayStation,A1E5707WYIHXHI,4.0
474987,B007SRM5U6,PlayStation,A2D5QOKUUVC8MZ,5.0
474990,B007SRM5U6,PlayStation,AEPLLP325QR7X,5.0
475004,B007SRM5U6,PlayStation,A3E9Y6IBUXV41U,1.0
475015,B007SRM5U6,PlayStation,AS3ZA8FGJZ50X,4.0
475018,B007SRM5U6,PlayStation,A3HKGFASV3NJN1,5.0
475020,B007SRM5U6,PlayStation,A3P974GJZFHS8D,5.0
475021,B007SRM5U6,PlayStation,AJYMF16UK559T,5.0
475029,B007SRM5U6,PlayStation,A1E330XTGY2EP9,5.0
475037,B007SRM5U6,PlayStation,A2V1KTMF908HQ4,5.0
475073,B007SRM5U6,PlayStation,A1L1N3J6XNABO2,5.0
475079,B007SRM5U6,PlayStation,A1JYATWK5TZ089,5.0
475089,B007SRM5U6,PlayStation,A2FMV79E85E6CA,5.0
475100,B007SRM5U6,PlayStation,A1J00EFJKYM1FB,4.0
475101,B007SRM5U6,PlayStation,AQ0M6PTC54TGW,4.0
475115,B007SRM5U6,PlayStation,A1W9E3I5A8N0J3,5.0
475116,B007SRM5U6,PlayStation,A3FS75WMXKQZ8R,5.0
475124,B007SRM5U6,PlayStation,ARXZKH8HDED5S,5.0
475143,B007SRM5U6,PlayStation,AYWENXHSX7CU8,5.0
475167,B007SRM5U6,PlayStation,A3KMEUY129LFLH,5.0
475169,B007SRM5U6,PlayStation,ADOJBL1B75PE3,5.0
475175,B007SRM5U6,PlayStation,A3M21T652I9TPH,5.0
475179,B007SRM5U6,PlayStation,A3JM313ZWAGIJU,5.0
475182,B007SRM5U6,PlayStation,A39JE66GVL8RH9,4.0
475186,B007SRM5U6,PlayStation,ACD0RUGXM2LTY,4.0
475188,B007SRM5U6,PlayStation,AGBIKP0B8F0WC,5.0
475192,B007SRM5U6,PlayStation,A3SZEYY6ELTTJK,3.0
475196,B007SRM5U6,PlayStation,AC4176LU8R0SA,5.0
475213,B007SRM5U6,PlayStation,A1Y4I60II3E0KE,5.0
475219,B007SRM5U6,PlayStation,A5VD93RRPRWLU,5.0
475220,B007SRM5U6,PlayStation,A3F8T3BRXRX5P3,5.0
475222,B007SRM5U6,PlayStation,A17OJILEIHEQG2,5.0
475224,B007SRM5U6,PlayStation,A2IGDGE2NT15Z4,5.0
475225,B007SRM5U6,PlayStation,A2RF2V7ID1WXB0,5.0
475228,B007SRM5U6,PlayStation,A1RS0N9O7WCWUN,5.0
475230,B007SRM5U6,PlayStation,AEP98SGIYGMYE,5.0
475231,B007SRM5U6,PlayStation,A2TWRKMWPPNKVB,5.0
475232,B007SRM5U6,PlayStation,A1L9S066W6IRWR,4.0
475250,B007SRM5U6,PlayStation,A2ZOGZ604O4CI2,5.0
475251,B007SRM5U6,PlayStation,A7P8LN1K40KOE,5.0
475254,B007SRM5U6,PlayStation,AKFZ256Z2QCW,5.0
475256,B007SRM5U6,PlayStation,A1QPSHBOR2VXI1,5.0
475258,B007SRM5U6,PlayStation,AHSFXNTBJYNK4,5.0
475269,B007SRM5U6,PlayStation,A3TI2FTZN3YJV2,5.0
475277,B007SRM5U6,PlayStation,A2GDOWWQEI2O20,5.0
475289,B007SRM5U6,PlayStation,AHLYN7MG8MMNC,5.0
475292,B007SRM5U6,PlayStation,A1V4JMX16M3JNE,5.0
