A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
A30357GYCU2YDQ,{507717: 1}
A7SILJEOUZ9LT,{507717: 1}
A2N20Z82TWPJW1,{507717: 5}
A1Q1YXK3W95Q3V,{507732: 1}
A3BX70HV3K357I,{507732: 5}
A2NUB6DCZY4683,{507778: 4}
AQD55UPUYQ9T7,{507779: 1}
A1Q208FTCKKHR9,{507779: 5}
A1MTGPXUZITN5X,{510018: 5}
A29IRLC3CCGLGX,{507852: 5}
A13U9OQ8PQQA2M,{507883: 5}
A345FJTQS12K8K,{510033: 1}
A2DPHA9KU6WETR,{507950: 5}
A14XQKX8DK18AP,{507968: 5}
A3PNGGI2CW4V2T,"{507975: 1, 521327: 3}"
A2BX8S8JKBN80K,{508002: 5}
A3EOGT4BSHVF30,{508017: 4}
AMAV2CNM9IO0C,{508021: 1}
A3T25I0YEIBZP3,{508054: 5}
A1XEUQJZ7ZSYUY,{508064: 5}
AQ6Q11C4BODLE,{508065: 5}
A2KET9D3B327I2,{508080: 4}
A21TI1M2GMGBVE,{508136: 5}
AMY1GUYVBI0H0,{508176: 2}
A2K5GRXUJCGH4O,{510062: 5}
APKTVK2Q32NR,"{508208: 5, 521575: 5}"
A3ODJNLUNDZM9M,{508254: 5}
A89R5ITQV6NV5,{510077: 3}
A1FL9Q5DMUZ8PY,{508345: 5}
A9WWKCT8JK5YR,{508519: 5}
A270BVFBX5EIWA,{508567: 5}
AP40RLXQX78ZY,{508632: 5}
ACNNP6I9HQQYX,{508678: 5}
A1ZTW8R9UEGTGS,{508688: 5}
A11KXHRJ7LHBXC,{508703: 1}
A37NS8OMBHHMRK,{508703: 4}
A3NER2ZOCA2KFG,{508770: 5}
AL1WJ04G5F9QD,{508811: 5}
A1KSY4CP937HEB,{508855: 5}
A2WZSKWRIHGQOH,{508884: 1}
A2M168GGUUY8C0,{508942: 5}
A264H32AP2P4N5,{508949: 5}
A2HO9CSWDU2ZFF,{509026: 5}
A3FMLJ786VAHFF,{509051: 5}
AKWDSFSUGNJFG,{510128: 1}
A355SDNIRQ17QN,{509084: 4}
A2MLAPD8615T8X,{509115: 5}
A3TUP2BV7IJ1AH,{509119: 5}
A279OMA1N3VHKK,{509155: 3}
AQXX90LZRAQ2G,{509160: 4}
A2CMT33A15UBK0,{510130: 5}
AYA6EXXGA2BOE,{509251: 5}
AXGQR4V4U8RWK,{509272: 3}
A232JWT3XRK1CF,{509272: 4}
A3ETL0S8QGV7HG,{509272: 5}
A3A3YP4VZBNUHW,{509272: 4}
A2LUDUNK646OW5,{509286: 5}
A1O84HZ6QLE9X3,{509303: 1}
A2BX64DFSN92X7,{509397: 5}
AMI6KUYPB6AQV,{509459: 5}
A2EJXFF9XGKO8L,{509512: 2}
AGTGJWS7CSFWY,{509521: 5}
A2DW6KXKB6PK4R,{509535: 5}
A3CPGMATHSBAM4,{510155: 5}
A1B2VHY585W6P5,{509617: 5}
AINDWSTN1WPIP,{509623: 5}
AC6KG3X048FM2,{509625: 3}
A3Q1A7YNND4Z5Q,{510162: 1}
AL3TD8MRKYAF9,{509683: 4}
AARSFTDBEHM8P,{509722: 2}
A320U02621WR7X,{509722: 5}
AJVPEQPFB4P4Y,{509722: 1}
AV6RPA2PZ0NV9,{509726: 2}
A15DEDDEAU81WR,{509727: 5}
AUWJHRP0MVIZ5,{509742: 2}
A1Q7EZ2K79QBS2,{509743: 3}
A1COPI1FL84UOI,{509757: 3}
AWPDZWM0XL896,{510198: 2}
A7CN46PBL8TQQ,{510232: 4}
ALGIEWKPR7GWV,{510244: 5}
A32DQ38D41IBUV,{512645: 5}
A2C1Y8XXX7FARR,{510298: 5}
AUAP18IHPDVDE,{510333: 5}
A30ZGQCF8AZ79M,{510333: 2}
A2QNFQGM8LBDL7,{510385: 1}
A1WQWZHTW7Z4P2,{510386: 3}
A36U1UVAY248AM,{510407: 1}
A31GDEH8J58DJ9,{510411: 5}
AUXLVK2JWNIUJ,{510428: 5}
ALQ65JYZZBP0U,{510428: 5}
AKAIEU2V3KP1L,{510438: 4}
A2UJFXX2YVXDBN,{510640: 5}
AD6TH139X39VP,{510643: 1}
A1E6JZSIL7VFJ0,{510668: 2}
A2ULOD71AFE1MA,{510715: 5}
A208EXNKLU0X2L,{510728: 1}
A3JJKUCSHF54GV,{510728: 4}
A1LX5LZN0IMEX8,{510737: 5}
A1DVVFZG996VAI,{510739: 4}
A2V0UEH9RG3F6U,{510795: 5}
AXP5FPCU0GL75,{510837: 5}
A1JPREIQO5SDU4,{510877: 1}
A3VDX7U0UMFGPR,{510877: 4}
ATR4YBQBHTCME,{510878: 1}
A2SW6PI4KCJZ5X,{512741: 4}
A3L1RVNN42J9M0,{510950: 5}
AINZ1CZBPVNAG,{510964: 5}
AF9AW7YX21ZYL,{510966: 5}
AED7X9WWRGTV7,{512744: 5}
A3P0TB8U5L9R2N,{511032: 5}
A51UUT5BB6GP8,{511034: 5}
A3AN65UK3ZV9JB,{511039: 5}
AEWEPVUNW74MI,{511046: 3}
A1V8RA5W24E9J9,{511046: 3}
A27RVHSJ6T3MOE,{511071: 5}
A33TSMKNY8QD3S,{511112: 5}
A3394L921OCV4W,{511227: 5}
A1AQEYZ6KYX970,{511227: 5}
A2OU79HLFMOAPH,{511227: 4}
AY9Z13VE31BMR,{511241: 5}
A1VFPAFBXBBHYA,{511267: 5}
A3JF0ZL3TZZ31X,{511327: 5}
AWQ546GJN789D,{511332: 4}
A2R6AQVMNOXVBG,{511342: 4}
AM7S7AWVW1YGT,{511480: 1}
A2EL7EZ1D1MD9K,{511497: 5}
A2QIKHF3X35D0G,{511545: 5}
A3RHV5JFVSN5N0,{511585: 5}
A1FSP8W5DFNLOR,{511591: 5}
A32ADCZW952Z4F,{511612: 5}
A1A5C7PHEQJL76,{511748: 5}
A1E5CRKXQSCOUK,{511838: 4}
A2W2Y283FCWJO2,{511879: 4}
A1PXPD4LMMLO5J,{511916: 5}
A2G3ITW6NXSSEX,"{512053: 5, 525115: 5}"
A2TME42JRRJ6X5,{512053: 1}
A2VUSY5RZA1W4B,{512082: 5}
ADDDOUKU4L8Q9,{512082: 2}
ACG3WPOIBAF6K,{512082: 1}
A3IZZUGCJ6D32Y,{512082: 5}
A27MNHB2PM76RH,{512082: 5}
A3HEZ6I7AGAVJ4,"{512082: 5, 524619: 5}"
A2VFF7WVAMA352,{512082: 5}
A2TIGZL904FW0E,{512109: 4}
A2HE6Y2BQZU13A,{512122: 4}
A3QWM2HLEL1FVX,{512815: 5}
A3VK7YJ9T8TBPB,{512214: 5}
A1E4BPCCK2QQ86,{512214: 5}
A36GB0SZMYN5JR,{512236: 1}
A3PV3H7CMVD7FJ,{512821: 1}
A166TLYTFUYY8,{512832: 5}
A9IB9IUZ539XI,{512832: 5}
A3A8B8ZOHBEVCG,{512472: 5}
A278MPPHGCREYH,{512600: 5}
A22T2LUNS8SCGE,{512611: 5}
ABK3TYS1MAZ14,{512882: 5}
A219U7FJV2E540,{512882: 2}
A3E1PREFOLVODR,{512905: 5}
A3PQ941EXK0X23,{512905: 1}
A1IWDK11KZR8GX,{512905: 1}
A9G90CK8TQQ9M,{512905: 4}
A1T8GQ2QOYF449,{512905: 5}
A2W4E9PM3QDF6R,{512905: 5}
AXOJH1ZWO6043,{512905: 5}
A2KIKWC17IPT1R,{512905: 1}
A2NKQJ8YUKB2KJ,{512907: 3}
ANAL5CFO5OOPA,{512907: 5}
A1PIRVNP5991BN,{515272: 5}
A2T41KU7HJU6VG,{512947: 4}
AKPNMS1D968GG,{512950: 1}
A1EOVRILQBXUJS,{512950: 3}
A2DG21Y0MGTA16,{512950: 5}
A2PMUGP89HY3M,{513033: 5}
A2NONEFX2WKSRA,{513037: 4}
ABTRGOK9E75XF,{513088: 5}
A237UVLTY9OD1,{513118: 5}
AMZ593C5M6S10,{513137: 3}
A1BN409DSRBT4J,{513138: 5}
A10ZMK6LVN86BH,{513149: 5}
A253LZ8W670NKG,{513153: 5}
A20TU3V86JESHT,{513221: 5}
AA877KRGVBU0L,{513253: 5}
A6AOWY4OEGAKF,{513256: 5}
A10L820RL5V483,{513256: 5}
ARODHA26IMADB,{515346: 1}
A0897955S1A65DQPBBYC,{515349: 1}
A2CLXLCRCCF8BG,{513348: 5}
A3EC6T2NWO25FA,{513369: 1}
AGP8ETZ6UTZLH,{513383: 5}
A2GZCI4DXH60I5,{513427: 3}
AX61HDAD84TRI,{513428: 2}
A3B36PTPNR76KC,{513609: 5}
A3VBAIDYRNOBS6,{513609: 5}
A29I6PGLEKP74,{513609: 5}
A3D0MOA99NN6YI,{513609: 2}
A3GU5SW0KGK7PP,{513609: 1}
AF0QUVF5SHVWH,{513609: 1}
A2A7SOXZP8OD95,{513609: 5}
A18SNJXI331OO9,{513627: 5}
ATIUHXEC4HS9B,{513652: 2}
A95ZYCJVCMP5R,{513688: 4}
A2Z49WX0E2C1X9,{513693: 5}
A3IYJ2VFRN6CVO,{513756: 1}
A1016LULNMU0G7,{513770: 5}
A2ET7ITCQA7VZI,{513803: 3}
A19M91P0AQXXSB,{513811: 5}
A35NKYC8P6A7JJ,{513837: 5}
A16KZMSFD02727,{513853: 5}
AU39O5IY8HM0J,{513864: 4}
A2FRWJTFSVZHJY,{513864: 5}
A1AL4VA5V7952E,{513881: 3}
A2P38HXI3XN65W,{513900: 5}
A2KCSVM2XUUB28,{513941: 5}
A3USNOBX9686XE,{515424: 1}
A2DZZ0S4LTGYB3,{513991: 1}
A1R4I5BHO0KK5,{513991: 3}
A1IGXE9VNOXAUV,{514030: 5}
A3NA2CHXNHLQGA,{514053: 3}
A35AYQ079FJ9OB,{514053: 3}
A2GRMALR610G1N,{514074: 5}
A38Z585M0L6XVI,{514074: 4}
A23EOUIMQV1W0J,{514074: 5}
A1PESXK99F3BBG,{514074: 5}
AJC2MPO3ALRZR,{514074: 5}
A1V6X53Y08DGLZ,{514094: 4}
A2L8WDWK14TQ0W,{514103: 4}
AWZHN1WQ2MFTU,{514138: 5}
A2S1WRNOSD8PZ0,{514172: 5}
AMYPRDH2E74ON,{514215: 4}
A6AK1AI6CUIBR,{514340: 5}
A110S7YEJUDFUY,{514340: 1}
A3MYXHYI2DELMJ,{514340: 4}
A1K7409L5H983B,{514340: 5}
A4XCL22R8LB4T,{515446: 5}
A1DDHCLQJ46HUO,{514342: 3}
AJYNVIOFV2WOS,{514349: 1}
A28NZ9F3D0MO5E,{515457: 5}
A1YW55RIHNO2PZ,{514537: 4}
A3T61DZZECKS27,{515461: 5}
A1ZG0R8T923OAC,{515461: 3}
A36GQ7DHIA7YPC,{514565: 2}
A12EJO0OR3GW2U,{514582: 1}
A2OVP02A23IXP9,{514654: 5}
A1G8XRCKNW2AQF,{514654: 1}
A18RXSAPPE71EI,{514654: 2}
A3RBEDUK8EY215,{514654: 5}
AIQZZ0FNKDKWZ,{514681: 5}
A3K9YC95WM851V,{514782: 5}
A8VHSGC7Y7NIP,{514833: 5}
A1CA6JL96Z527I,{514848: 3}
A314A94II5K56E,{515080: 5}
A2VLMUJLR1W5LX,{515098: 5}
A1S26PDM0CFT6Z,{515137: 5}
A2GOWSKQIE27QO,{515142: 2}
A397G42346VEDD,{517888: 5}
A2KS8HZPOODN9T,{515536: 3}
A2ZQQZDBQJ01V,{515572: 1}
ABOCCYIY48IUF,{515604: 1}
AKMEQRGHFQTJ2,{515618: 4}
A14DIP4UCJEJ4V,{515629: 4}
A140678T0YT47M,{515633: 5}
AHVBU8L3X89ZX,{515685: 5}
AD5W0O3HMBVVM,{515732: 4}
A1HFG1V104WYJC,{515732: 5}
A1SP060EY7FUVS,{515734: 4}
A1BQQDJASFMA3U,{515755: 5}
AMYLVNHMG4IZI,{515765: 1}
A2SW64IOYV6MRW,{515849: 1}
A2MWIIPMPC1013,{515863: 2}
A41480S97VUP7,{515865: 4}
AM9CO6RBODBMJ,{515866: 5}
A3CSPO1XI9LAIR,{515866: 4}
A9VXO4E58WZU9,{517959: 5}
A1G7FPNSN6H0NU,{515877: 1}
A2V5NM3TMWUGTN,{515897: 4}
A2ENR6BCS9ZT15,{517970: 5}
A1SFJ8VR03ZBTC,{517972: 1}
AWKBL41V4SMNY,{515954: 2}
A2FECR9JIGSG9V,{515954: 1}
A1CA8K6L9EKBFB,{516013: 1}
AAFWVTMY6FF8P,{516013: 3}
A3Q8EOQY6M97VP,{516102: 5}
A3G56XMHCCCY4,{518003: 1}
A15UL4K3G58IIS,{516118: 5}
AZX3AI0OQXGDV,{516134: 5}
A30P1GHAIMEJZB,{518015: 5}
A2LZPDE2TPSYPQ,{516236: 5}
A1DFGPMWBMQBQF,{516236: 5}
A1BY0I2B7BIP8O,{516236: 4}
A1VEPH3SWF8X4X,{516236: 5}
A2KWSSSFB3CAO0,{516236: 5}
A2PCAS5WBUBVVK,{516298: 4}
A1QUDBHSRUUE62,{516298: 4}
A1LRMLPF8HIJP8,{516359: 5}
A2WOKV7BV1VFV0,{516408: 4}
A2XVWNPD4KEP1F,{516410: 1}
A1ZWQ6103TM8SO,{516410: 5}
A1LC0U62U34JDV,{516467: 4}
AQICHF7ZAICF3,{516472: 1}
A3FMX4MJ7CEKRM,{516483: 2}
A378XN83YKPVCF,{516585: 1}
A3CTUDNN9K0BGW,{516598: 5}
ARVXE2K2VLGDR,{516614: 3}
A13QYTG050W6WQ,{516621: 5}
A34GFGWSYVKAFO,{516636: 1}
A15UVKBQZB5E2G,{516636: 4}
AGULIPSOMKLFU,{516643: 5}
AW62KITAARE9B,{516646: 5}
A3R6SK0HO31QPD,{516646: 1}
A1CT7M31824H8V,{516646: 5}
A5S9LCDBBONEN,{516646: 5}
AKTCRRWGPOR9Q,{516646: 5}
A1U9D8W0F31IKK,{516646: 5}
AM86BMWBGBZS9,{516646: 4}
ACBTDWJ8TD5QB,{516787: 1}
A3QHT4IIFO915E,{516789: 2}
A7GRB5N3LA30R,{516791: 3}
A24SYZJB5L8OID,{516860: 1}
A3RQH375UXH5NO,{516869: 3}
A2CY31HCER7NYW,{516908: 5}
A10N6DJWUFYTKW,{516913: 5}
A3TAYKFQWR0RW3,{516913: 5}
A3HWWTT581VI5I,{516913: 1}
A1WFMTAQ36HXEZ,{516919: 4}
A1ZFZPLEXEZ5N7,{516919: 4}
A21X3ZO2XKAZNF,{516919: 5}
A13TJ6AKHQ1FFC,{516995: 4}
A2P00S1MUIP4N6,{517043: 5}
A6PZE9PHK4MC,{517080: 5}
ABKP7BQEBEYUI,{517081: 5}
A30QBPQ9LG6S91,{517130: 5}
AFV1M7X3C74OO,{517152: 1}
ABKDKTGG6WFDU,{517164: 5}
A2XPO9CK9UY25Q,{517196: 5}
A2DYIOHZW4WRCF,{517208: 5}
AO7SE71JQCECJ,{517208: 3}
A2501YBL3LU0LN,{517208: 5}
AKS7AMIA9P6Z5,{517208: 5}
A3TCKVO5XMLY3F,{517208: 4}
A1BCZ2TCJNXQWE,{518082: 5}
A27IFJ3IGLL3PO,{517289: 5}
A4TZN8RTO5G0C,{517323: 4}
A160JST8D6VUMQ,{517368: 5}
A1MZ73MPT90JQN,{517368: 5}
A3EZIMPVZJRK20,{517378: 2}
A2K7J7K6I2WD2S,{517422: 5}
ASW1STM0W1TF6,{517422: 5}
A3B9RSMGXPBNNQ,{517480: 3}
A1282GVKK1O0H8,{517488: 3}
A39O52VEGQRJ6F,{517526: 5}
A1R9ANXT3O2WDG,{518100: 1}
A2Q29T9Y3E9QYX,{517572: 5}
A3A77SJ1WM1WYY,{517572: 2}
A1ERWLDXGOKDTO,{517572: 5}
A395GKOH8M0Q69,{517572: 5}
AAG2IVDHER9XS,{517624: 3}
A2TVL7LAVO1NZ0,{517686: 5}
A3QW42ITVK93BZ,{517738: 4}
A3B3OY1M84B2ED,{518183: 5}
AW1NZE6Q2VO0N,{520464: 3}
A28PUUY3MK0070,{518336: 5}
A12YXPWJXGQSV4,{518385: 5}
A26GG6GAXNDCR9,{520517: 5}
A257TJRD8GYJNG,{520517: 5}
A1EOFYRTPXCJH7,{520521: 1}
A35PZ8EVRJUC4G,{518519: 4}
A3B4W73B1KWR82,{518541: 1}
A3CNAW6277MIDR,{518568: 5}
A3NJV5R9SBNFI6,{518568: 5}
A18WT68P89GN0,{518568: 5}
A3KAGKS2SL0LC2,{518568: 5}
AMQPNZBE0ICJM,{518568: 5}
A1K42MP50S737A,{518568: 5}
A2GFQ2KM11WGCD,{518635: 1}
A7ZNKTAD5BNQ,{518665: 4}
A2O3XHH58P1P01,{518676: 2}
A1QD8DVM7D9KJP,{518725: 4}
A2MA8FKN8M2BVA,{520558: 5}
AZL322F6DEX55,{520560: 2}
A1X2E7V4ELQETW,{518820: 5}
A2ZKY0ZWVV2U02,{518826: 4}
A3HQZ117UDUSXO,{518826: 4}
A3HRE5RFXN268K,{518826: 5}
A13VTK6WAQ803Y,{518830: 2}
A29N629IHRXABV,{518830: 1}
A17F02KR5ZRHHN,{518852: 5}
A1K05JZR0N4RZH,{518895: 5}
A2OV9OXNU67X7V,{520574: 4}
A26KYYVOMV4WUP,{518981: 1}
A38UNDNWZG5AZ8,{520577: 4}
A18X7FQY9RA1FC,{519066: 5}
A3LPZUL4KQ39OD,{519082: 1}
A31BTR0FGKUFFG,{519087: 3}
A1TOX8HLZHVFRJ,{519140: 1}
A3PRMU5IO6SYHD,{519171: 5}
AO270IWJHGTR5,{519181: 5}
A2GIIA4CS7LH3C,{519256: 5}
A3LTA9D4T0IC1F,{519268: 1}
ACGFQKMNRZ2X4,{519296: 5}
AG6TU9MVIC6EE,{519296: 3}
APFX4W1G8RF2F,{519462: 4}
A1N23XSGINKP3X,{519462: 1}
A2DZA30OIPIIRG,{519509: 5}
A1WEXH8PZJN48U,{519514: 4}
A13IF852XEQOYT,{519517: 5}
A3VOKWV3359X7F,{519553: 1}
A1NSY30W9U8DJ6,{519562: 4}
A2Y0DUNXWMZ2M7,{519581: 1}
A1BW7IWPFHK6RR,{519585: 5}
A1FM4EDJFCNARN,{519650: 5}
ASI0Z49A04I1H,{519697: 5}
A2C8ZZ7E7RI339,{519755: 1}
A2BLSW6TTMIBXN,{519777: 5}
ADVZVIASAHV4T,{519778: 4}
A2YRBGJVT7MDTY,{519788: 1}
A3UHMCO6M0G3KA,{519838: 5}
AH295H38TP4MW,{519885: 4}
A3K5UWMRI7L43S,{519963: 5}
A1EIWU3EKRC6KF,{520018: 5}
A1HCRDKWQZ0BXX,{520236: 1}
A1OXO3RLNM2217,{523080: 5}
A2LA8GHD01CPEV,{523101: 4}
A30D4CT1XCM54U,{523104: 3}
A2WGV28OXCS9CU,{520688: 2}
A1HOJVONTR4C82,{520690: 5}
AO39EZEX53HXD,{523113: 4}
A1GRAANGIOAQ7J,{520747: 3}
AR9FU6PH4RK1W,{520842: 4}
ACOJ11TJJ4U8A,{520861: 5}
A2TRSER7YDCDWJ,"{520861: 5, 520892: 5}"
A2V5WY1J1260VU,{520876: 5}
A3PQJ5B27EF3M,{520892: 4}
A34W2M9PV72SHT,{520892: 5}
A3TVTC829D7HKD,{520892: 5}
A1OQJ7K4F01YMP,{520963: 1}
A189JXKM4D4HV9,{523158: 5}
A1ITMDM2YD3QTZ,{521002: 1}
A3A43K5JFA9WT7,{523163: 5}
A1LA4IUCA7E0OJ,{523163: 2}
A213COL9RX4XVQ,{523163: 4}
A3PUYFD0P2PLEG,{523166: 5}
A18VWO6KAPC99N,{521088: 4}
AI9O11TLD8Y9D,{521096: 5}
A2UKDQ3NEPJK7F,{521221: 1}
A21WAECX25KGNN,{521237: 1}
A3BP4E72V8GP7N,{521314: 3}
A353H255CSDY7H,{521327: 4}
A3PB46UWVK1NZD,{521327: 4}
AIKX0GE4EHFMT,{523220: 5}
AS27DDDBJED0X,{521380: 2}
A12WQNVZ6SWSCQ,{521446: 1}
ABD0S6N6XK5PN,{521446: 5}
A3AI4LXR4OMCVO,{521468: 5}
A15O3WSLCMH642,{521504: 1}
A3B95S420OI8BP,{521537: 4}
A1NNM0PJSBJH17,{521573: 4}
A196Y6EGVJ4YOG,{521584: 4}
AK61SVKGFYGUV,{521588: 1}
AXO9XX88PLPUW,{521593: 1}
A1HN1GNLFL065,{521661: 5}
A15WTMDHQH71QB,{521716: 4}
A290X40ZOZCV66,{521716: 1}
A32RMMDSKNN5ZW,{521733: 1}
A3E03ZZXDS7Z8K,{521737: 5}
A1P23PPT39T7NJ,{521742: 1}
A1VTW83E2E34FN,{523256: 5}
A2HWTM51ODWGA5,{521792: 4}
A330JQFO6UXQS2,{521792: 3}
A17JSJJ9KUV1T6,{523264: 1}
A2MA3CLCATH2PZ,{523265: 5}
A25R9PQD1FZ18M,{521923: 5}
ASLGOSWY6G3Q0,{521923: 5}
A2DN1ADNWVFWGD,{521923: 3}
A1TVLBFHHBCSMW,{521923: 1}
AZ2W972XG723F,{521998: 5}
A1SO4NNFQT4F1Q,{522037: 2}
A2JO2J6BLVPREG,{522113: 1}
A221G2S28R3MPV,{522113: 5}
A274UBVNGHE18F,{522115: 5}
A1I8ZTWC9KS33I,{522174: 2}
A3EY0GMZ0QM000,{522198: 4}
A35CRT52TMYVF7,{522471: 5}
A2O7FIJ9RTHQH8,{522471: 4}
A1ME41LMPJBM6Y,{522479: 5}
AK2HFFD71EPEY,{522493: 5}
A369HIBDV85POO,{522531: 4}
A3F2AF7I96222Z,{522531: 4}
A3A7OJGMCN54PD,{522560: 5}
A1XEBMQF0VDL4T,{522561: 5}
A1KTQ7U400RB2O,{522598: 5}
A1SPP0VNW4BE6J,{522654: 1}
A35VGSS650WNOY,{522745: 1}
A3U76V4QZMMVIA,{522749: 4}
A1AV0JIZQDZE1D,{522789: 5}
ARESOZCPJOKMF,{522901: 5}
A3OW9NW89C54DW,{523015: 5}
A20DMMIQ00503E,{525750: 5}
A1WKET4MOFZIRM,{523344: 5}
AHSMZVUCU6DYA,{523378: 5}
A2NREIRO9TY77Y,{525776: 4}
AZ02J7H9DBUC1,{523497: 1}
A1HLMT8GP40Y92,{523525: 2}
AK74Q7PFG1RVT,{523553: 5}
A250OHNESL9FWU,{523557: 5}
AKCDHCQL25YRJ,{523603: 2}
AXTWXGMXKGEKD,{523611: 5}
A2Z9S8FU487NMZ,{525815: 1}
A17M8X9HGO4ZMN,{523664: 1}
ALH1UY0I7ST7H,{523689: 4}
A2Y604SZR37GRU,{523714: 5}
A28WQGSAD3F6RT,{523733: 5}
A2Y8A1LK074CN,{523736: 5}
A2LJ0E0T0YFHC6,{525829: 5}
AUZ9CWDRGOKU6,{523778: 4}
AOB6SACXSRQ7L,{523778: 5}
A15XAC4HM6EH0E,{523778: 5}
A3KYMCIVNOK033,{523778: 5}
A1TYN3UHBXBKAN,{523778: 5}
A9469CZAWZZSU,{523778: 5}
AGZURUS387QWD,{523778: 5}
A1GGJWKZ0SCPUE,{523794: 5}
A32HSKE9LWK279,{523824: 1}
A38M1VTZCOAWP2,{523879: 4}
A3LL73D7JQ2SRO,{523968: 3}
A3SZY6JAH1YBCG,{525865: 3}
A2ABZHT7WG7IAU,{524050: 5}
A887T2E3LLYQ1,{525869: 5}
A3AFAB8M8LBN1D,{524085: 1}
A14D8NWG2840XD,{524153: 3}
A20M4MUQ6C59I1,{524168: 4}
A1L28E8INTIA1K,{524193: 5}
A2O65N0X3LNFQL,{525887: 5}
A1X31PXUODKRNJ,{525887: 3}
A347UGTIPE0KC0,{524257: 3}
A3S9DBNF9HMS09,{525889: 3}
A3EQYKZ5U4Z7QX,{524277: 5}
A3RELD8Q6B4A1F,{524286: 5}
A25QSC7ESQYDXP,{524293: 5}
A1QLW41RYEHWB4,{525895: 2}
A1LFXC7A2H6S78,{524416: 2}
A2SBS3WI77257H,{524416: 1}
A2I8C7D0XKVAPL,{524416: 1}
ABLHX351GMKM8,{524416: 1}
A33PALKVW8LVEH,{524416: 5}
A1V7Q82ACERB0P,{524430: 5}
AHRJ2106SWFVV,{524467: 5}
A2YOHB9VJCYLSH,{525907: 5}
A188N8Z67XYI4C,{524508: 5}
A142UK5IT5S8SS,{524517: 5}
AE61QXNWF3ROX,{524533: 4}
A2MUV3J59CHFYG,{524535: 1}
A10KF3CETEY43V,{525914: 5}
A31W8C6BRS4F2Q,{524642: 4}
A2PLW1CBR7HCI5,{524651: 5}
A2WCXVS21RRWIQ,{525916: 1}
A1RD2HA37HSI0F,{524701: 5}
A1H7PZMZ6TU4YV,{524701: 5}
A3JLNHSMNO2PAM,{524701: 5}
A1N3E6XOIJ4W23,{524701: 4}
A2H1BAROHMXDSV,{524702: 5}
A2323MLOFW4BKR,{524709: 4}
AGR2I2AXQTV2L,{524709: 5}
A3FKQSAYO4JOC3,{524709: 5}
A13X7VSVF7T7PT,{524709: 1}
AZG51DNI62RFF,{524709: 5}
A35WAAKFMRMYTQ,{524709: 4}
A2FVTRMOSJH6Z7,{524709: 5}
A1ZJP5GLMI83QI,{524709: 5}
A2QLSVTSX8X12R,{524709: 5}
A2DEPXN5BKN3GB,{524716: 5}
AIXDMG4V9AUAN,{525924: 5}
A5KZMSDCPCA9Y,{524829: 5}
A1X6VBV2484EEP,{524839: 5}
A1KACDXAFB8MY4,{524839: 4}
A3R5E6N3SP59JS,{524849: 5}
A29VFMJ668BR7E,{524868: 1}
A1JW0Y8ASNYJWJ,{524868: 2}
AQYSD5503HZDD,{524893: 5}
A3M7CR575T1E0E,{524902: 1}
A1Q6ZTR02GQ0ZM,{524948: 1}
A3LRM71BXW8M6Q,{524948: 1}
A373HGDQI61AHE,{524955: 5}
A20FSKX0WP2J2D,{524991: 1}
ALTQ6T9D6YT7Q,{525000: 1}
AXWSCCSC6K9PD,{525015: 4}
A1AI65P6UHH2VO,{525036: 2}
A1IPY2UR6KZDNY,{525036: 1}
AWNYF5P5M75Q9,{525036: 5}
A7CZHO8ACY3AI,{525036: 1}
A29CRBQM57I2ZV,{525062: 3}
A1IG3U9IW5K6UX,{525064: 3}
AYM6MG43BOLAL,{525085: 2}
A3BZMH9EDOSCLL,{525113: 3}
AWNFGQGUADGCX,{525158: 5}
A20QRYV3HAEH1L,{525169: 3}
A1EQKP0OJYOL8E,{525175: 5}
A1GNL6GLGSSO5H,{525175: 2}
A3KM4B43XVKJ1J,{525278: 4}
A2GIPL7IMKB574,{525278: 5}
AQVWNH0T415ZF,{525278: 1}
A2MTO8PF5ZCZ5O,{525284: 4}
A3I3AB9RI1Q3J2,{525289: 5}
AYENVMRO50M34,{525301: 3}
AMQLT87CUS2X8,{525459: 3}
A2IHLJYDPI6NIX,{525459: 4}
A2OA7DYKKTDW93,{525494: 4}
A2E3BQZGRBA4UJ,{525527: 4}
AUTH2HCM30N9O,{525565: 4}
A35N8W2BTW3FKP,"{13: 5, 407454: 5, 494233: 5}"
A1XG2DJ30UPU11,"{2507: 5, 47353: 5, 139779: 1, 155511: 4, 336115: 3, 375480: 5, 393955: 5, 414923: 4}"
A4GT924DFEH16,"{2513: 5, 27909: 5, 90624: 5, 189053: 5, 521923: 5}"
A321YAHTF2L0FK,"{2516: 5, 5217: 3, 103037: 5, 131854: 5, 281268: 5, 349217: 5, 399156: 5, 414936: 5, 472935: 5}"
A1PIT2RHAKU043,"{2517: 2, 71044: 5, 428075: 3, 457228: 2}"
A1CX43B67FBR1J,"{48: 3, 87566: 4, 243186: 1, 278718: 3, 281860: 3, 287491: 2, 337134: 1, 349492: 1, 363427: 3, 386322: 5}"
A1ZDFGR1ME8GP2,"{48: 5, 331193: 5, 460096: 5}"
A15S2CPA99BXR3,{85: 1}
A9JP9OJR5GU6F,{88: 1}
A3U259Z092QSLV,{2532: 3}
A100UZ3LRLU135,{2534: 4}
A2TDICEXG029IR,"{122: 3, 18096: 5, 54100: 5, 77227: 4}"
A26IXZR9DOZT7Q,{128: 2}
A21RISW3GIJI75,{130: 3}
