A2HLOMXD15UQ5F,"{2509: 5, 291734: 5}"
A1BLQWT9B7BXF9,{25005: 2}
A119QOAEX9NTP2,"{25062: 5, 225661: 4}"
AYPGPTP3RWDVT,{25062: 5}
A2R0ZZ78X82YZW,"{25062: 5, 230502: 5, 359409: 2, 441035: 4}"
AENWQKFF8GBFX,"{26456: 5, 502727: 5, 507348: 5, 512909: 4}"
A3AGK656WUSOJ2,{25102: 4}
A2NY6T1D0VRFT4,"{26465: 1, 263282: 1}"
A1J2UU7AXD6EH2,"{25146: 5, 391035: 5}"
A3KGHR7YK0G78W,"{25146: 2, 57189: 5, 154651: 5}"
A1DXVSTGMRIQS0,{25146: 1}
A4EPMO8JACFN3,"{25146: 5, 40456: 5, 67325: 5, 86210: 5, 169573: 5, 259199: 5, 287640: 4, 324096: 5, 342485: 5, 408197: 5, 495777: 5}"
A10EEABHWXC14,"{25163: 4, 138373: 3, 172650: 5}"
A2TQM8EHGZD5U6,"{25193: 5, 169831: 5}"
A2T1KZZMC5GKOD,{25212: 2}
AWJ82FPXARAGH,{25214: 3}
A1F7LDG24U7MGJ,{25233: 4}
A20IET1CN3ZFDK,"{25259: 5, 500805: 1}"
A2FATBB8RI9YID,{25259: 1}
ADHVG40DQYWA0,"{25307: 5, 257334: 1}"
AH3WG15JUVJ1H,{25310: 5}
A2RJY2H7VXVFJY,{25338: 5}
A1KZJAEPC6DCFN,{25393: 2}
A3HE5F4QL9GJCG,"{25422: 5, 350647: 5}"
A3JINOP0C5NKNK,"{25428: 1, 52514: 5, 141868: 3, 249076: 5, 261921: 4, 455768: 4}"
A2MAWIE2T1ZDHF,{25439: 5}
A36B4AHDB89LU7,"{25439: 5, 301477: 5, 358649: 5, 437836: 4}"
A20YM9QHCUOWYK,{25457: 5}
A2RCBDI5OLFF5E,"{25458: 3, 226133: 3, 272530: 2, 371196: 4}"
A2ME95FWAS67S6,{25483: 5}
A27J6KRDS5V5BX,"{25483: 5, 407971: 1}"
A2WDDW22I5SIE4,"{25483: 5, 106516: 5}"
A3R64CAKTJ7P49,"{25483: 4, 257199: 5}"
A251RNU9WAVA5F,"{25489: 5, 51375: 4, 153641: 4, 266509: 1, 387264: 5, 461010: 5}"
A2UN20KYP6K7D6,"{25498: 5, 267328: 5}"
AG247VCGZVQ99,"{25499: 4, 88412: 1, 106393: 5, 167276: 5, 232988: 5, 300947: 5, 303993: 5, 384818: 5}"
A37TKMSF4CQXII,{26484: 5}
AO7RUXY1VB9Z0,"{26484: 3, 68722: 5, 309243: 5}"
A12N1CT0JK54ZV,{26484: 4}
A1FCPYR4FVN4VK,{26484: 4}
A116QHMK0RKP65,{26484: 1}
A329WIX2H7KSW7,"{26484: 5, 42667: 5}"
A1DRBWN4XHC2WF,"{25614: 3, 217847: 4, 377233: 5, 509272: 1}"
A1HMWTL937UXR3,"{25693: 1, 521597: 5}"
A3GJ9PZH4O7JXV,"{25718: 5, 178579: 5, 408724: 5}"
A095008827UP0JIDH6THL,{25723: 5}
A3JLSJM9VONP73,"{25723: 5, 86537: 4}"
AED3A8BUMLC6C,"{25745: 1, 229198: 4, 249632: 5, 408877: 5, 421318: 5}"
A1HKKRUVZA2VYH,"{25791: 5, 39579: 5, 73359: 5, 90918: 5, 101262: 5, 127024: 5, 161993: 5, 228000: 5, 278603: 5, 288989: 5}"
ASPEYI2PSA3KK,{25791: 5}
A8V9DOYT47VG5,"{25791: 4, 178021: 5}"
A2W8O4168XP62R,"{25791: 5, 228000: 2, 354021: 3}"
A0084499EAYOASU5QC0O,{25815: 5}
A2ZT3BMQFMBGIP,"{25823: 5, 50543: 5, 74917: 4, 97303: 5, 131797: 5, 146696: 4, 170599: 5, 177258: 5, 235422: 5, 269380: 3, 283434: 5, 307839: 5, 308032: 5, 319491: 3, 326123: 4, 342410: 5, 355340: 4, 360519: 3, 371419: 5, 373073: 4, 381730: 5, 386823: 5, 397638: 5, 402594: 5, 432579: 5, 441681: 4, 447623: 4, 465899: 2, 498182: 5, 503022: 5}"
A3TLXXQRG7PKZO,"{25850: 5, 480240: 5}"
A2II6H144HMNIZ,"{25893: 2, 111930: 3}"
A3FG4XLRLRMXG4,{26503: 3}
A1OMNFSP1C9ZV4,"{25950: 4, 233310: 5}"
A3G7OV4Y6LWUDM,"{25957: 4, 30778: 4, 156363: 5}"
A3UYWBFKYOKEWF,{26023: 5}
A3QMJV2N5XAK,"{26028: 4, 366403: 5}"
A1Z1M5CJIJPE7F,"{26031: 3, 167299: 3, 196439: 5, 232425: 5, 265333: 5, 284809: 3, 293243: 5, 293824: 5, 382775: 4, 427937: 5}"
A25X5423GE42QQ,"{26033: 1, 160053: 5, 295157: 5, 323709: 2, 483075: 3}"
A1E4777NRT1ED3,"{26033: 5, 61818: 5}"
AM2A1BK2FUHSJ,{26038: 5}
AJ2NYX19FYNDJ,{26045: 1}
A7UD2H8VBT7SY,{26079: 5}
ANQ5G1YFE7SIB,"{26079: 5, 178699: 5}"
A09094013N9VNU8QPZSM7,{26103: 5}
AHH414KJMHX2C,{26122: 4}
A2UENHLQY31DX2,{26122: 1}
A3R5JLFIS6U68U,{26124: 4}
A1SXFXQP7C60IW,"{26195: 2, 73702: 4, 336358: 5, 352924: 5, 384395: 1}"
A2NTFRZWXLH4S,"{26231: 5, 127860: 5, 388156: 5}"
A1ID2G55KM950S,"{26520: 1, 83250: 3, 107851: 2, 318134: 1, 326474: 1, 411971: 5}"
A34WQ8YT21HIWW,{26533: 5}
A2QJJEA2OEZ2EQ,{28934: 5}
A3AZOMQJ2K1QON,"{28941: 1, 65731: 1, 244879: 4, 407047: 5}"
AJDVO0E1FM2J1,{28944: 3}
AY43XII1VJK72,"{26591: 2, 259355: 3}"
A9KOIFCCG5J80,"{26600: 3, 27248: 3, 93492: 4, 181941: 2, 301095: 3, 316717: 5, 336469: 4, 339668: 4, 502911: 5}"
AHBJHWCSYOJU4,"{26613: 5, 26889: 4, 74300: 5, 326518: 2, 396973: 5}"
A2STJUKMLLVR0Y,{26617: 5}
A247UVQY8MP5RX,{26630: 1}
A1TO9W5VSWN5ZN,"{26635: 5, 313664: 5, 321954: 5, 483181: 5}"
AZ84DWRSMCR5K,"{26647: 4, 166505: 5}"
A284J9A0E9A8QW,"{26661: 5, 147331: 4, 190470: 1}"
A28BW1OHJGOJSQ,{26673: 5}
A7L032M2KRCR2,{26673: 5}
A3OBHG1AW3LBG5,"{26699: 4, 135476: 5, 143731: 4, 386999: 2, 394327: 5}"
A6N3T87H8HAOT,"{26699: 4, 92759: 4, 208488: 4, 309907: 4, 349727: 5}"
A36G1U7XOYI427,"{26715: 4, 177222: 4, 339994: 5, 495411: 5}"
A3AK2BQY0KVNXV,"{26740: 1, 341712: 5}"
ATCN22PU6EUD9,"{29004: 1, 186915: 1, 304799: 5, 336118: 5}"
A2QEFVZVX04C67,{26764: 5}
A11NLT6O53BNWR,"{26774: 1, 40134: 5, 232037: 5}"
AHCF2RSLMDKTQ,{26778: 5}
A2B3LX0I0G2FGO,{26781: 5}
AQO9E2UMDAOCL,"{26792: 3, 212275: 4, 502745: 4}"
A2O8V5X81ASH39,"{26798: 2, 35020: 1}"
A1JL2LNFN8ESHV,{29019: 4}
A34DFU94SUMRKW,"{26805: 5, 294900: 2, 367692: 5, 390218: 5, 402556: 5, 404881: 5, 481879: 5, 515283: 5, 513609: 5, 521107: 4}"
A3I07FEXTQSHES,{29022: 5}
A26GD3J2FAGGLJ,"{26839: 5, 105992: 1}"
A1GK09YBKI5WTH,"{29035: 4, 158356: 3, 176572: 4, 239744: 5, 284027: 4, 310022: 4, 362563: 4, 483520: 3, 507289: 5}"
A1DBWH45OHCF8M,{29038: 4}
A37T0LL12KWXBZ,"{26942: 3, 49710: 5, 389400: 5}"
A1YJZEIXLLTMKB,"{26942: 3, 66808: 4, 270294: 4, 519548: 4}"
A2B52QZ73BMFLJ,"{26965: 5, 182430: 1}"
A1DN1KO8BRAJ7L,"{26995: 5, 42350: 1, 58045: 5, 68390: 5, 108376: 5, 113546: 5, 117571: 5, 139923: 4, 181756: 5, 184399: 5, 185435: 5, 201327: 5, 210892: 1, 211629: 5, 216965: 5, 231779: 5, 250197: 5, 270950: 3, 291795: 1, 331970: 5, 349298: 2, 387142: 2, 417558: 5, 418376: 1, 465778: 1, 470365: 5, 504807: 3, 523756: 5}"
AIL6VNBJC2MDF,"{26997: 5, 27880: 5, 40879: 4, 45166: 5, 56261: 5, 59425: 5, 64411: 2, 80947: 3, 116376: 5, 118329: 5, 127392: 5, 129969: 5, 161529: 2, 165007: 5, 169036: 5, 196406: 4, 238453: 5, 243056: 3, 251232: 5, 253659: 3, 265461: 1, 272467: 5, 274057: 4, 276296: 4, 277605: 1, 285351: 5, 324345: 5, 333839: 5, 357754: 3, 373073: 5, 389474: 5, 394544: 5, 399541: 5, 402594: 5, 423062: 5, 440418: 5, 448195: 5, 451324: 5, 495203: 5, 497823: 5, 513844: 5, 525205: 5}"
A2PPAH2BA57QWP,"{27008: 4, 371220: 5, 465780: 4}"
A2JYZ8IPB4VHZS,{27014: 3}
A2J9Y8M910C714,"{29049: 5, 100525: 5, 347843: 5}"
A10TKUZVYJXOFN,{29049: 5}
A2I3F1W6AG2JNL,"{27015: 1, 204968: 1}"
A341ZG6GMQSKVS,{27015: 5}
A2O3UENHQAXWEE,"{27015: 5, 45749: 5}"
A3P29WOCGCHH7Z,{27059: 5}
A31JIKJTTZ7DLG,{27061: 4}
A1ULFWJW8AODO5,"{27107: 2, 203281: 5, 284388: 2, 326375: 4, 482513: 1, 494351: 3}"
A2K5X0EIJ1HXE7,"{27113: 4, 137601: 5, 329528: 5, 353469: 5, 372966: 5}"
A14AIG140OQKY1,"{27118: 4, 33158: 5, 140893: 5, 217744: 5, 365730: 5, 393726: 5}"
A1HY21Y2PMW2VY,"{27120: 4, 99755: 5, 101754: 5, 109496: 3, 137503: 4, 143037: 5, 148602: 4, 153156: 5, 225263: 4, 237515: 5, 240051: 5, 241187: 5, 259191: 5, 377105: 2, 442766: 5, 461203: 1, 506027: 5, 513156: 5}"
AY78EXKCEASG7,{27153: 5}
AAJSBKDD9FIDI,"{27153: 4, 57077: 5, 196688: 5, 295491: 5, 480655: 3, 493531: 3}"
AUP8JBNGZE166,"{27153: 1, 327485: 1}"
A3T5V36CSGWTH6,{27155: 1}
A3TCGIUJIGXRJ9,"{27195: 5, 86210: 5, 91795: 4, 112881: 5, 163035: 4, 191588: 5, 214602: 5, 272530: 1, 311998: 5, 338060: 5, 339835: 5, 342485: 5, 364205: 5, 367234: 4, 398189: 5, 403973: 1, 429870: 3, 445570: 5, 452857: 5}"
A1NYQNJ4DQ2EQ7,"{27248: 4, 75001: 5, 383480: 1}"
A3KDAWATJMZUVP,"{27260: 5, 418872: 5}"
A3IFWZVN7BPC6L,"{27265: 4, 341867: 5, 468659: 5}"
AAOAQ8YWA5FEY,{27289: 5}
A39PWVSDCWPUPI,{27323: 5}
A3L1LS30TJ9J5S,"{27383: 5, 41100: 5, 289887: 5, 400895: 4, 444829: 5}"
AG3GWS0QO9KMT,"{27383: 5, 216369: 5, 245917: 1, 271221: 3, 513041: 5}"
A17TBI8JWYW2B3,{27383: 3}
A3KRCCT55ESIR4,{27383: 1}
A11K9WQ9YPZNRD,{27383: 3}
A11DOZ8CRI1JI,{27395: 5}
A31RQ7ZCJZ3R38,"{27397: 5, 69528: 5, 134725: 2, 469023: 5}"
A20N4K75V1ZPEJ,"{27410: 5, 104098: 5, 158323: 1, 345783: 4, 404508: 5, 473095: 3, 491439: 1}"
A1J57IQZB7PL9R,"{27415: 1, 57110: 5, 232868: 4, 334332: 5}"
A2FQK15BRBXI32,{27420: 4}
A6987JQ9BGQ04,{27430: 5}
AH9E7OJYOH0WL,"{27435: 2, 376951: 2}"
AFUI62YAC88FA,"{27443: 3, 55151: 5, 221717: 5, 233110: 4, 481744: 3}"
A15UP4QYUAHTYG,"{27451: 3, 67703: 4, 197848: 5, 242898: 5, 471939: 5, 490053: 5}"
A3N661FNS3IHV3,"{27456: 5, 287899: 5, 452384: 5}"
APEX4WCTUR2BN,"{27468: 4, 355237: 5, 381363: 5}"
A2OP0Z1ADF7WZZ,"{27485: 1, 106516: 5}"
A3BXFGMK3JVD6L,{27509: 3}
A1EJ4YRE7P2Z3K,"{27521: 5, 512082: 3}"
A35EWJ760MIAGK,"{27581: 5, 71200: 5, 465236: 5}"
A1V94ABDINONJZ,{27604: 5}
A34AVURBD48ANP,"{27626: 5, 370890: 5}"
A1TI3CCTFSKMGZ,{27652: 4}
A2CLLT41FWXWR6,"{27661: 1, 86630: 1, 202446: 4, 215133: 5, 215529: 5, 228659: 1, 313987: 5, 320207: 2, 348456: 4, 376475: 1, 458808: 5, 461606: 1}"
AR8JGHE267RSN,"{27693: 4, 323420: 5, 373073: 3}"
AJ0CGEUYAEA3V,"{27693: 5, 233235: 4, 327540: 5}"
A3D2O5DD5LYYV5,"{27693: 4, 429515: 5}"
AITHWFTZMQEHG,"{27693: 1, 146881: 4, 251666: 5, 259408: 1, 266684: 5, 342838: 5, 358813: 5}"
AF3SW2TRK3RCF,"{27693: 5, 138897: 5, 160053: 1, 251664: 5, 335974: 5, 400320: 3, 465383: 4}"
A1EHB40BXSNYQC,"{27704: 3, 59251: 5, 165557: 5, 293231: 3, 293271: 5, 293474: 5, 400865: 5, 452513: 5}"
A2ET6AVG2HWY66,"{27748: 2, 256480: 5}"
A3B5NW0GLV8ZPB,{27750: 1}
A2E9U1OLF7OYT9,"{27750: 5, 275101: 4, 512183: 4}"
A2H3D2SPPI7RY6,"{27758: 5, 85787: 5, 130339: 4, 146018: 4, 428910: 4}"
A3PDTUL82VEBX,"{27764: 1, 487882: 1}"
A1X2VTFM24S6MM,"{27794: 5, 156531: 5}"
AI8WKBUW0XAXA,"{27823: 5, 122533: 5}"
AKYYJM67XILP8,"{27854: 5, 35447: 5, 77146: 4, 389393: 3, 474046: 5, 514654: 5}"
A2KIZDY1HVRWO1,{27874: 1}
A1BMGA7NP228CI,"{27880: 5, 243257: 5, 341935: 4}"
A1IW2P9OG35H3K,"{27886: 3, 36241: 5, 298491: 5}"
A3P4WOECOANW1M,"{27909: 5, 110266: 5, 163364: 5, 174745: 4, 201562: 5, 287640: 5, 332753: 5, 341862: 5, 505717: 2}"
A3QZ1EMKQA8QFO,{27926: 4}
A1RP1WV49VZ0P2,{27934: 1}
A1LQU0U86SOAVE,"{29132: 5, 50129: 5}"
A1RKZVKAHPJHOO,{27983: 1}
A283FAO5UA3E2N,{29135: 5}
A3U6TJ8EJOVA7A,"{28005: 1, 200599: 3, 372470: 4, 453653: 4, 461895: 5}"
A4HQ3C2TX45SL,{28016: 1}
AWSWJ37K1OD8R,{28061: 5}
A3K053KDGBXYRH,"{28061: 5, 206495: 5}"
AZNZVDBGH9JRJ,{28073: 5}
AAZB3CZT7DK3X,{29144: 5}
A2EA4XBVXSP98E,"{28090: 4, 57763: 5, 451249: 5, 509272: 5}"
ALYXEZRCLFUXW,"{28139: 5, 53708: 5, 151683: 5, 269731: 5, 421020: 1, 428933: 5, 482287: 5, 524886: 5}"
A168KJO4YZT620,{28141: 5}
A1CMBKCHBUELA7,"{29146: 5, 367769: 5, 525932: 5}"
AMHZDY2C4J0TE,{28165: 5}
A32LOP5CCV2QGN,"{28247: 4, 277585: 5}"
AFYFXXTQ2W5PF,{28251: 5}
AKOENOAP5UYU2,"{28251: 5, 261921: 5, 384724: 4}"
A194CK73XGVO32,"{28251: 5, 128246: 5, 267328: 5, 397369: 5, 414014: 5}"
A2WNEEYZSZG23P,"{28251: 5, 90893: 1}"
A4DXLWIDM7OHU,"{28251: 5, 212524: 5, 414014: 5, 415638: 4, 432856: 4}"
A271T9KM0PEXOM,"{28298: 2, 86020: 1, 134197: 4, 161677: 4, 364617: 3, 440805: 4}"
A2LDR2J7CADKBT,"{28300: 5, 342478: 5, 421640: 5}"
A02734382TCW13I4YD1LE,"{28329: 4, 105244: 5, 149629: 5, 168016: 5, 342721: 5, 414055: 5}"
AYGWALM3AFJQE,"{28366: 5, 103696: 5}"
AZX8VSGKSIR14,"{28366: 4, 238321: 4, 314278: 4, 348456: 5}"
A1MNB0CCHQZNL7,{28390: 5}
A1DPXIOF0ZA3Y5,{28390: 4}
A2XNRMA8AE2TYR,"{28390: 4, 476475: 4, 480234: 4}"
A3LMOVFACIPWQE,{28390: 5}
AYFZZUU5I3VSP,{28390: 5}
AST4MK1KYADMH,{28390: 2}
A35R2SV4JISFEH,{28397: 5}
A2VIC4GAJ0PKGB,{29160: 4}
A1VRGOO41R35QE,{28427: 1}
A3HBF34DNS9HO6,"{28429: 4, 177344: 5, 222567: 5, 372475: 5, 391492: 5}"
A19OFK7FVVR5J8,"{28443: 1, 482323: 5}"
ATUJU4XPVVFZD,"{28449: 5, 332875: 4, 395807: 1}"
A1UJ40G7R7R9O0,"{28485: 5, 508705: 5}"
A3NTZPSDND6MN9,{28485: 5}
AWY7A0O0CSOZ1,{28489: 1}
A3GDBMH7Q3OLQW,"{28499: 5, 61999: 5}"
AD2IG9PG6PC8X,{28517: 5}
A2RVBGMRY72DYI,{28545: 4}
AT80WB1QPHM2W,"{28570: 5, 246578: 5}"
AX6LZQJL7FCIU,"{28570: 5, 100815: 5}"
A35AA3SEW9GE5M,{28570: 5}
A2TNYC6XZ5RE0,{28570: 2}
AGUYGDS6JKZE,{28570: 4}
A17TV0AAUHKXUX,"{28570: 1, 119068: 4, 184618: 4}"
A2QMXLQGX6PVS3,{28571: 4}
A247W4V94YPFNG,"{28626: 5, 76205: 5, 133214: 3, 149828: 4, 178021: 5, 201813: 5, 257283: 5, 314697: 5, 329528: 5, 374599: 4, 406226: 5, 452270: 3, 455722: 5, 457153: 5, 490773: 4}"
A274F11BKIUGU6,"{28659: 5, 191513: 1, 257094: 3}"
A2JOEVXF2INOLK,"{28673: 5, 475322: 3}"
A2ZLK55HNT2HPS,{28695: 4}
ADONJ9QVV7L89,{28719: 5}
A3RA6JP24MO62Q,{28873: 1}
AI4FVSE6NRWB5,{29184: 4}
A1BOYZV98EWOYR,"{29206: 1, 446900: 1, 470280: 5}"
A1GM4LPSEAER62,{31563: 5}
A1G5Z89TG0VTU3,{31563: 5}
A245G04TIKN5ZS,{29218: 5}
A3E2SNULVPZ0AQ,{29220: 5}
A1TSQ9H4FXXA74,{29220: 4}
A1AFHWXZX5XIML,"{29220: 3, 187144: 5, 198328: 5, 487172: 5}"
A8M09J5ETZ7VW,{29227: 4}
A1P3L9HM7KM0B7,{31569: 2}
A1W19D6AWV8LRU,{31570: 4}
A3I1BTFCJFJ8T9,"{31570: 5, 333652: 5}"
A1KHJ1SCD62XFQ,"{31570: 5, 101391: 1}"
A1Q6GWHD4RKJYK,"{31570: 4, 180483: 2, 314103: 4, 394051: 4}"
A2EDSQM01IT8VQ,{29263: 5}
AHT89A03JVW06,"{29263: 4, 253413: 4, 365808: 3}"
A32DV6IF316BC0,"{29276: 5, 225023: 5, 491661: 5}"
A2ER7URCNNSLM1,{31574: 4}
A3CEFTSE0BCNRD,"{29316: 4, 205902: 1, 264674: 1}"
A2GHJBSHLXF3TD,"{29346: 2, 36540: 4, 185898: 5}"
AJ6BE7SE5HQN3,"{29346: 5, 103152: 4, 133923: 4, 256395: 5, 286805: 1, 296464: 5, 429133: 3, 473435: 3}"
A3AL188YDMFSJ8,{29350: 5}
A3KDXB0BW5AVUV,{29362: 4}
A3FM0T3XQPPAKT,{29368: 2}
ABZB847YVQIJ6,"{29375: 5, 360617: 4}"
A2P4MH0BRTS75O,"{29384: 1, 117639: 5, 186476: 5}"
A2WTUSLV381ARZ,{31594: 4}
A1VCBNNGNJ0MEC,"{31600: 5, 178257: 4, 315385: 5, 483420: 5}"
A3B2DTQ8U3VB2Q,"{29399: 5, 120765: 5, 166723: 3, 232988: 5, 279298: 5, 300463: 5, 313320: 5, 454168: 5}"
A2T68NDCU24VTD,{29399: 5}
A3EKBCRIZSLOQE,"{29406: 5, 271248: 5, 286070: 5}"
AT1V8VT8S9HXH,"{29413: 1, 266083: 1}"
AKUWKUR7CDELZ,{29420: 5}
A2EP4PKUQO5TXW,{29420: 1}
A2GI1DLQ8H5UQQ,"{29472: 5, 100981: 2}"
A21XA5QAW7O43F,{29487: 5}
A2J2A6C0IUIZLD,{29496: 5}
A2QCU9RGKKSLXD,{29499: 5}
A2BAP8AY2XINBI,"{29501: 5, 42967: 5, 140659: 5, 306433: 5, 339801: 5}"
A3MEJYYW4DKUUI,{29501: 5}
A1XC27NWHUPHC9,{29506: 2}
A2JKVXULW3COWQ,{29523: 5}
A34T56E2UEB00G,"{29523: 5, 273386: 3, 320038: 2, 468180: 5}"
A3QTDEO8XKTA3H,"{29531: 5, 101341: 5, 521917: 4}"
A3LGB19E1BUY4F,"{29531: 5, 37058: 3, 213544: 5, 336150: 5}"
A1MPBDRAR6E5BO,{29531: 4}
AD6AX2KLXNWLX,"{29539: 2, 39678: 5, 124652: 5, 299951: 4, 336145: 5, 457525: 4, 494042: 5}"
A2Z5XVAWYFXO3,{29568: 1}
A2D0AHPMF9FJOB,{29600: 5}
A2B7P91Z7XSKE3,{31632: 3}
A28M2G85JH2SAK,{29602: 3}
A2R2BYLGA3W08Y,"{29606: 4, 434121: 5}"
A3NY7XGYUOU86G,"{29624: 4, 66020: 5}"
A31VR6OAPO4DRP,"{29637: 4, 120765: 4, 190770: 1}"
A3QSH3PFNXCRDD,{29669: 5}
A2WCOH3S3VZZEF,"{29669: 3, 81437: 5, 83960: 5, 98811: 5, 221978: 5, 266607: 5, 280829: 5, 332753: 2, 406370: 5, 408966: 5, 413950: 4, 443718: 5, 451699: 5, 486978: 2, 511670: 5}"
A1X64ETAWMVBUO,"{29669: 5, 358459: 5, 447369: 5}"
A1RJADGUB25N3B,{29674: 1}
AIGU8GTIVDI4O,{29692: 5}
A18I53PRBVAS3P,{29696: 3}
A2I20Y1LB5TM00,{29698: 5}
A346FE6EZJNOS7,{29698: 4}
A1XTGBWP6W2Z19,"{29702: 4, 39866: 4, 55729: 5, 336648: 5}"
AHBVWJGI5P3E1,"{29707: 5, 64745: 5, 85347: 5, 195260: 5, 282418: 1, 378772: 5, 415236: 1}"
A1OOELEMHCGZ3S,{29746: 2}
A1GPALVCY9FWDG,"{29747: 5, 120208: 5, 232037: 5, 371220: 5, 414427: 5}"
A116BVYAUQNOG,"{29779: 5, 140091: 1, 196349: 3, 292672: 3, 381086: 5, 382538: 1, 400869: 4, 408573: 5, 437933: 5}"
A328IL811X7W7D,{29779: 5}
A1DXS7ZNSWPWUP,{29783: 4}
A2NPU1W1FZWYV0,"{29789: 5, 209268: 3, 271615: 5}"
A2NZVETUPR5I21,"{29793: 5, 77555: 1, 245642: 5, 488936: 5}"
A7YZ5VH0XBZD4,"{29793: 5, 116376: 5, 234523: 5}"
A3OYL6VW4X020L,{29796: 5}
A36LKN6HJ3S1KE,"{29801: 4, 89992: 4, 138084: 3, 182336: 4, 520835: 5}"
A3IP16UMN7366S,"{29829: 5, 257070: 5, 323739: 5}"
AJYCXD0JJW2KF,"{29829: 2, 155234: 3, 386810: 3, 408573: 2}"
A1S0WKD2UC52GM,{29830: 5}
A33DJIWIN7VP65,{29839: 5}
A1CNRPJPYAUU2H,"{29872: 2, 58885: 2, 124615: 4, 286182: 5, 339015: 4, 345103: 2, 378801: 2}"
A2AMESPJK6NRUS,"{29876: 4, 182513: 5, 191551: 3, 210063: 5, 348069: 5, 359940: 5}"
A3LKMCVR6E54LX,{29878: 1}
AXB6ML2S5AJ0Y,{29906: 1}
A2S0DU8QTQSKWK,"{29920: 3, 32369: 4, 156151: 5, 176901: 3, 226575: 4, 279191: 5, 287287: 3, 307865: 5, 436622: 3, 462886: 1}"
A28BG36GUP1GE3,{29970: 4}
AEHRXKPGF12ZK,"{30015: 5, 140613: 5, 152941: 4, 293231: 5}"
A18CA5IBCKZD1N,{30033: 5}
AP3W96STGCJM7,{30037: 5}
ACFGU8F4CVQFS,"{30085: 5, 32434: 4, 75635: 5, 101647: 1, 173156: 5, 228220: 5, 256362: 1, 352687: 5, 397924: 5, 407555: 5, 420772: 3, 428143: 4, 447842: 5, 483004: 5, 503991: 2, 505676: 5, 513187: 5}"
AM9RIREEK9M4I,"{30087: 1, 212282: 5, 290697: 5, 314114: 3, 419407: 1}"
A2ETL5AENJF45M,{30090: 1}
A38BXZ6PQL2WP,"{30104: 5, 182630: 5}"
A2LAIG4KNPEFHV,"{30111: 3, 87828: 4, 397035: 1}"
AS15S4PIBWZ2T,"{30174: 5, 74793: 4, 347620: 5, 447369: 5}"
A2G36L1ND43TH3,{31694: 5}
A3R0Q8RW9VCGDG,"{30177: 4, 497712: 5}"
AE2VJY9818U9U,"{30185: 3, 198571: 5}"
A2KJ8UNVUQLVFA,"{30193: 5, 111430: 5, 146868: 5, 227206: 5, 233511: 5, 233542: 5, 240808: 2, 282460: 5, 347004: 3, 360741: 5, 369362: 5, 403690: 5, 431781: 5, 449928: 5, 455645: 5}"
A1GQK82HMSC6B9,{30201: 2}
AS8SOM2W2PU41,"{30209: 5, 41053: 5, 56191: 2, 59427: 5, 77979: 5, 120424: 5, 128778: 5, 177437: 5, 183048: 5, 192395: 5, 192410: 5, 203815: 5, 211768: 1, 334842: 5, 341469: 5, 342485: 5, 379685: 4, 401830: 1, 423518: 5, 447369: 5, 466683: 5, 478405: 5, 513609: 5}"
A34TUGW39KH4TZ,"{30209: 5, 67328: 5, 206184: 5, 208528: 5, 263766: 1, 368878: 5, 445220: 5}"
A1BPGC0XV5KWBT,{30209: 3}
A3IDE6YCK6708C,"{30209: 5, 235624: 5}"
A2TDO8MZ2UPRPO,"{30209: 4, 323771: 5, 332016: 5, 465456: 5, 480334: 5, 499778: 4}"
A1XSQT9VGVUVIM,"{30209: 5, 33348: 5, 42559: 5, 86210: 5, 299215: 5, 305290: 5, 332121: 5, 355136: 5, 373073: 5, 376731: 5, 453732: 5}"
AOOQPME039Y8Q,"{30209: 5, 179676: 5, 182988: 5, 224723: 5, 225353: 2, 227541: 5, 243186: 5, 301229: 5, 332665: 5, 424808: 3, 447369: 5}"
A1IPD7BWIEBDJY,{30227: 1}
ALAG1J0DWBH9Y,"{31703: 4, 277220: 5}"
A1USRM52LF00O6,"{30261: 2, 33389: 4, 44598: 5, 59903: 5, 67709: 5, 204505: 4, 246530: 4, 368969: 5, 409138: 1, 432703: 3, 524879: 4}"
A21992ULAMNFZL,"{30278: 5, 55551: 5, 68521: 4, 157946: 4, 187089: 5, 319674: 3, 358918: 4, 391036: 4, 433569: 3, 471849: 5, 515080: 4}"
A1HZBAECW6P5LW,"{30278: 4, 138987: 5, 156275: 5, 330390: 5, 335773: 3, 387731: 5, 398140: 5, 409969: 5, 450976: 5, 463178: 5, 466968: 5, 500565: 5}"
A2KDUNMI83A3P7,{30278: 5}
A1OW8HE2ZR5SNZ,"{30278: 5, 109499: 5, 119822: 5, 313520: 5, 350500: 5, 382575: 5}"
A24U293P26U5HC,"{30297: 4, 372127: 5, 420897: 3}"
A1CP1AQACU8SZG,"{30305: 5, 88053: 4, 206281: 4, 246453: 1, 355391: 4}"
A19MFOWI5FCGIU,"{30305: 1, 468099: 5, 520048: 1}"
A26MRQEBNKB6Y1,"{30331: 2, 103416: 1, 232259: 3, 439070: 5}"
A23A0SXUF6KKF3,"{30331: 2, 213660: 5, 251081: 2, 397115: 5, 410596: 4, 439070: 5, 505386: 5}"
A3D13F3TNDTQMF,"{31712: 5, 100982: 5, 200054: 2, 380334: 1, 387731: 5}"
A3LEQ6WYDKQZ8,"{31712: 3, 133173: 4, 160053: 4}"
A2VUNJ2G8W7OIK,"{31712: 4, 66623: 4}"
